"@10010110110111",1.0
"@00111010010110",-1.0
"@01110101101100",2.0
"@01011111111101",3.0
"@11010011100110",-1.0
"@11001100011001",1.56
"@00001000011101",-2.0
"@01010111101100",2.0
"@10111111111110",2.0
"@11010011111011",-1.0
"@11011001111101",-2.0
"@10010101000110",1.0
"@01001110101011",1.57
"@11000101101100",2.0
"@11000001000110",-1.0
"@10010000100011",-1.0
"@00011101000111",1.0
"@10011111110101",0.0
"@11001000001101",-1.62
"@11111111010101",0.0
"@00101101110101",0.0
"@00010000011010",-1.1
"@00010010111101",-0.87
"@01100100011111",3.0
"@10000110100101",1.0
"@00010110010101",1.0
"@10111010101010",-1.17
"@01011101001011",1.56
"@00000000001110",-1.0
"@00010001011100",-1.0
"@00011010111110",-1.0
"@11100101111001",2.0
"@11101001100101",-1.9
"@01110111011110",2.0
"@00010010011010",-1.1
"@00011100101001",1.56
"@01010000100011",-0.93
"@00001101000101",0.0
"@11100011010111",-1.0
"@10111000011001",-2.0
"@10111000000011",-1.0
"@11110001110101",-1.03
"@10100000001111",-1.0
"@01011101110110",1.0
"@01111000101101",-2.0
"@01111101101111",3.0
"@10101001100111",-1.0
"@10000110101111",3.0
"@10110101011100",2.0
"@00011000110101",-2.0
"@11110010110111",-1.0
"@01101011011001",-2.0
"@10000011100101",-0.95
"@01010111011111",3.0
"@01010010011011",-0.98
"@01101101001010",1.5
"@10100010111101",-0.81
"@11111100111100",1.0
"@10110110001100",2.0
"@01101111010110",1.0
"@11111100011010",2.0
"@01000010011101",-1.0
"@11000100011011",1.57
"@11010011101110",-1.0
"@01101101101100",1.0
"@10011111111110",2.0
"@10010101111100",2.0
"@01101000000101",-2.0
"@11011000110110",-1.0
"@00011001000111",-1.0
"@01010101011011",1.56
"@01100101011011",1.57
"@01001111000110",1.0
"@00000101011111",3.0
"@10010001101111",-1.0
"@10000111101100",2.0
"@00101001100110",-1.0
"@11001110000101",0.0
"@10001000111010",-1.0
"@10010000111100",-1.0
"@11100111111100",2.0
"@10010100011110",2.0
"@00111010101011",-1.04
"@00111001000011",-1.27
"@10101110010110",1.0
"@10010101010111",1.0
"@00010010101010",-0.87
"@00100001001010",-1.0
"@00001001110110",-1.0
"@10001100011100",1.0
"@11001101001001",1.57
"@00101110011010",2.0
"@01010111000111",1.0
"@00011010000011",-1.23
"@00101111001111",3.0
"@10110011000101",-1.0
"@10001011001010",-1.0
"@10100110010110",1.0
"@10010101101111",3.0
"@01011010101011",-1.03
"@10010000010110",-1.0
"@01011110010110",1.0
"@00000101001010",2.0
"@00010011000101",-1.0
"@10101010111111",-1.0
"@00101101111111",3.0
"@00011000110110",-1.0
"@10011110010101",0.0
"@10011001111100",-2.05
"@01001111101111",3.0
"@11101100100110",1.0
"@10000101000110",1.0
"@01011100101010",1.67
"@10000100100111",1.0
"@01111100001010",2.0
"@10010110001011",1.57
"@10000100011111",3.0
"@11101111000110",1.0
"@10100100010111",1.0
"@11010101011001",1.57
"@11110100001101",3.0
"@00101101010101",0.0
"@00101001110111",-1.0
"@01010111001011",1.57
"@10000011110101",-1.09
"@01100010101111",-1.0
"@11010111111110",2.0
"@01000111101010",1.46
"@11000111010011",1.0
"@10100110000111",1.0
"@00010011101101",-1.0
"@11001011101101",-1.73
"@00110001011100",-1.02
"@11011100001001",1.56
"@00001101010111",1.0
"@10000000100111",-1.0
"@00011010011011",-1.25
"@01010011111010",-1.15
"@10100001001111",-1.0
"@00111111100101",0.0
"@10100000011010",-1.0
"@00111000101110",-1.0
"@00110101011111",3.0
"@00101110001110",2.0
"@01110010111110",-1.0
"@10011011101011",-1.0
"@00010010100111",-1.0
"@11001011100101",-2.0
"@00100001011010",-1.0
"@00100100101101",3.0
"@10000101110111",1.0
"@01110100001101",3.0
"@10011101000011",1.0
"@01100110010111",1.0
"@01011101111100",1.0
"@01010000101111",-1.0
"@10000001100110",-1.0
"@10011010111110",-1.0
"@00100101010101",1.0
"@01011100110110",1.0
"@00111101111010",1.5
"@11110000000101",-0.91
"@01000101000101",1.0
"@10111010001110",-1.0
"@10100010101110",-1.0
"@01001001100101",-2.0
"@01110011010111",-1.0
"@11000110111110",2.0
"@01010100000011",1.0
"@00100100100101",1.0
"@00100100011111",3.0
"@11011110010101",0.0
"@00011000010011",-1.0
"@10001000001100",-2.0
"@01000100011110",2.0
"@11100110000011",1.0
"@11011100110110",1.0
"@10010100101111",3.0
"@01000111111111",3.0
"@11011001010101",-2.04
"@00110011011001",-0.98
"@10111110011100",1.0
"@10010101001100",2.0
"@11001100010101",0.0
"@01101010011100",-2.0
"@00001000100011",-1.22
"@01101000011101",-2.0
"@11000110010111",1.0
"@01100100010011",-1.0
"@00000110011100",2.0
"@00111110100111",1.0
"@11001011011110",-1.0
"@10101001011011",-1.21
"@00010000110110",-1.0
"@00100000011001",-1.0
"@01110001111110",-1.0
"@00100011111011",-0.94
"@11111111100101",0.0
"@11011010001101",-1.61
"@01011111010111",1.0
"@11101100000011",1.0
"@11101110011001",1.56
"@00001001011111",-1.0
"@11111101010110",1.0
"@10010111000011",1.0
"@10100011101100",-0.91
"@00011000111001",-2.0
"@11001000001100",-1.88
"@00001000010101",-2.0
"@00100111110111",1.0
"@00111111101100",1.0
"@11101000011001",-2.0
"@00111000110110",-1.0
"@00111111000101",0.0
"@10100100001111",3.0
"@10001111101100",1.0
"@00011001101110",-1.0
"@00000010000110",-1.0
"@11010001100111",-1.0
"@11100101111010",1.32
"@00000111001100",2.0
"@11111000101011",-1.0
"@01100011100011",-1.0
"@10110011001001",-1.0
"@10111001001001",-2.0
"@10001100010110",1.0
"@11100011001101",-1.0
"@10100010110111",-1.0
"@10101010100111",-1.0
"@11100101101100",2.0
"@00110100111110",2.0
"@11001110000111",1.0
"@10111111110111",1.0
"@11010000101111",-1.0
"@01101000011010",-1.28
"@11110001001010",-1.0
"@00000111011101",3.0
"@11101101011110",2.0
"@11010100011010",2.0
"@10001000111011",-1.0
"@01000100010101",1.0
"@01000001110111",-1.0
"@01000111000011",0.87
"@00010000001111",-1.0
"@10000100011010",1.0
"@11000000010111",-1.0
"@00011011011111",-1.0
"@10011100010111",1.0
"@11100100110101",1.0
"@01000011111010",-1.15
"@00111111111011",1.56
"@10010000001001",-1.0
"@00100001111001",-0.97
"@01011110011011",2.0
"@01000111111001",1.59
"@00100111001001",1.59
"@00010100000101",1.0
"@10010101101100",2.0
"@10101000010011",-1.0
"@01010010100011",-0.94
"@10100001111011",-1.0
"@00001111101111",3.0
"@00111011100111",-1.0
"@10100111101100",2.0
"@00010001001011",-0.87
"@10000100001010",1.67
"@01011000111001",-1.67
"@11111000111010",-1.26
"@00110101110011",1.0
"@10011010001110",-1.0
"@11000101001110",2.0
"@10000111001101",3.0
"@11101111100101",0.0
"@01000100001010",2.0
"@01100101011010",2.0
"@10111101001001",1.55
"@00100101111111",3.0
"@00010001011001",-1.07
"@11101101101100",1.0
"@01001111111110",2.0
"@11110010001011",-0.74
"@01100100001001",2.0
"@01010110101101",3.0
"@00100101111101",3.0
"@11100100000110",1.0
"@00110010011100",-1.0
"@01100001000111",-1.0
"@00110101000101",1.0
"@10001011000011",-1.27
"@10111000000110",-1.0
"@11001011010110",-1.0
"@01000111000110",1.0
"@10100110001101",3.0
"@00110010001101",-1.0
"@11100111001111",3.0
"@00110000111100",-1.0
"@11010100010111",1.0
"@11111001011100",-2.0
"@10011010101010",-1.16
"@00101011001101",-2.0
"@01010001011111",-1.0
"@11101000100101",-1.81
"@00000011111001",-1.03
"@10100001000110",-1.0
"@10100111111100",2.0
"@11001010001100",-1.88
"@00011001111111",-1.0
"@10011000011111",-1.0
"@10100011110101",-1.0
"@10011100111100",1.0
"@10010001010111",-1.0
"@11100011000011",-0.97
"@10010000011101",-0.89
"@00010010111011",-0.96
"@01010011110111",-1.0
"@01011110010011",1.0
"@01000111001011",1.58
"@10001010110110",-1.0
"@00000101100101",1.0
"@10100011111100",-0.99
"@01001110110111",1.0
"@10001010100011",-1.22
"@00100101101011",1.58
"@10000001110111",-1.0
"@01010001110111",-1.0
"@10001000100101",-1.81
"@00000111110011",0.63
"@00001111111100",1.0
"@01101110001110",2.0
"@01011110000011",1.0
"@00001111111110",2.0
"@10001101000110",1.0
"@11011110111110",2.0
"@11011111101010",2.0
"@11111001101111",-1.0
"@10100001101011",-1.0
"@11100001101001",-0.82
"@01001011011101",-1.91
"@10100000001011",-1.0
"@11101011111100",-1.98
"@01000000100101",-0.91
"@11100111011111",3.0
"@00101010001101",-2.0
"@10000101101011",1.58
"@00101000101010",-1.0
"@01011000100111",-1.0
"@10110000000110",-1.0
"@01110110100110",1.0
"@01000001100011",-0.97
"@00000110011101",3.0
"@10100111001101",3.0
"@01011111011101",3.0
"@10111000111111",-1.0
"@11001010111001",-1.64
"@10000001101111",-1.0
"@10101100111100",1.0
"@11010101111110",2.0
"@00111001011101",-2.0
"@00111000111011",-1.14
"@00001111010110",1.0
"@10100000100111",-1.0
"@01101010011110",-1.0
"@00100101101010",2.0
"@00000000100101",-1.0
"@01000000011001",-0.95
"@11101010101010",-1.0
"@00000001001100",-1.0
"@11010110011111",3.0
"@10000011100111",-1.0
"@10110001000101",-0.96
"@01011110111001",1.54
"@10010011001100",-0.93
"@01010001010110",-1.0
"@11011011010011",-1.0
"@11011110100111",1.0
"@11001001110110",-1.0
"@11110001001011",-1.0
"@11100010101111",-1.0
"@10101101010011",1.0
"@10110100100011",1.0
"@01101100101001",1.57
"@00000000111100",-1.0
"@01100001001011",-1.0
"@00111110010111",1.0
"@01101110001111",3.0
"@01001010101010",-1.0
"@00000011011110",-1.0
"@01111011011001",-1.84
"@11010111101101",3.0
"@01111110101110",2.0
"@01000010010110",-1.0
"@00100111011101",3.0
"@10000101001010",2.0
"@10010001101010",-0.91
"@01110011000110",-1.0
"@00011010100101",-2.0
"@01011100101100",1.0
"@10100100000110",1.0
"@01111110001111",3.0
"@11000100001101",3.0
"@00110011100110",-1.0
"@01001010010011",-1.45
"@11011101111010",1.5
"@10001001011010",-1.0
"@10110011110110",-1.0
"@00011111110011",1.0
"@01101111000101",0.0
"@00111010100011",-1.23
"@01001010011011",-1.0
"@00011001001010",-1.24
"@00000110110111",1.0
"@10110110010111",1.0
"@11101011110101",-1.97
"@10011101111110",2.0
"@10010101100110",1.0
"@01110111000011",1.0
"@11011111001110",2.0
"@11110100000011",1.0
"@10001110010011",0.06
"@01011010000110",-1.0
"@10101010000111",-1.0
"@11001010111101",-2.0
"@10100110100111",1.0
"@01000101111100",2.0
"@11010101000110",1.0
"@11010111001001",1.58
"@01010110011011",1.56
"@00010101110110",1.0
"@01101010110111",-1.0
"@00011110010101",0.0
"@00100100101010",2.0
"@10101011001110",-1.0
"@11000001111001",-1.02
"@01010010101101",-1.0
"@00010100001011",1.58
"@10110001011111",-1.0
"@10001001111011",-1.32
"@01110000110110",-1.0
"@00011010101001",-1.5
"@01100000111110",-1.0
"@11001010011011",-1.19
"@11110011100111",-1.0
"@11000011110101",-1.0
"@00000111100111",1.0
"@10110000111011",-0.85
"@11100011001010",-1.0
"@00010011111010",-1.15
"@00011111101100",1.0
"@10101011101110",-1.0
"@11110010010011",-1.0
"@01100010001011",-0.78
"@11000000001100",-0.88
"@10001101000101",0.0
"@00111101101010",2.0
"@11100010001001",-0.72
"@01110000001011",-0.78
"@00000011011101",-1.0
"@10110000011111",-1.0
"@01000000010011",-1.16
"@01110010001111",-1.0
"@00011111100110",1.0
"@01101011000101",-2.0
"@11101111001010",2.0
"@01011011010111",-1.0
"@11011001000101",-2.0
"@10111010111110",-1.0
"@10110110000111",1.0
"@01110100000101",1.0
"@01110110000111",1.0
"@01010000101011",-0.77
"@01011010011011",-1.0
"@01111110111100",1.0
"@10110101001011",1.57
"@11100001001011",-1.0
"@10010000001101",-1.0
"@11111110000101",0.0
"@01010110001010",1.47
"@11000000001011",-0.75
"@10010000101111",-1.0
"@11000001011100",-1.0
"@11000100101001",1.59
"@01001101101001",2.0
"@01000110110110",1.0
"@01000111110110",1.0
"@11001101101111",3.0
"@01101010101011",-1.03
"@10101000000111",-1.0
"@10011010101101",-1.57
"@11110100111100",2.0
"@00100111110011",0.81
"@01101000010111",-1.0
"@10010111001111",3.0
"@00001000011111",-1.0
"@11011010101011",-0.99
"@11100101001101",3.0
"@10010000010111",-1.0
"@01010101010011",1.0
"@10111100101110",2.0
"@10101010101010",-1.16
"@00011001110101",-2.0
"@11110001010101",-1.03
"@00000001001011",-0.87
"@00111110110110",1.0
"@10100110010101",1.0
"@10100010011001",-0.86
"@11011000011010",-1.39
"@10000101001001",1.59
"@11000011101001",-0.81
"@01011011101100",-1.91
"@00100010111101",-1.0
"@00111110110101",0.0
"@11000001111010",-1.0
"@01110001111001",-0.96
"@10001001001101",-2.0
"@00000111000111",1.0
"@01100011101100",-0.91
"@01000000000110",-1.0
"@11010101101011",1.57
"@00011111000110",1.0
"@00111011111111",-1.0
"@10110001110101",-1.0
"@11000010110101",-1.04
"@01111001110111",-1.0
"@01100001101100",-1.0
"@11111001100011",-1.27
"@01011111111001",1.54
"@00000000111010",-1.09
"@11111010111011",-1.11
"@10111101101100",1.0
"@00100011011011",-0.95
"@11110000011100",-0.96
"@11111111100011",1.0
"@00101111101100",1.0
"@01010011101001",-0.83
"@00101000100011",-1.23
"@01100000110111",-1.0
"@00001111001010",1.16
"@01001100011110",2.0
"@01100010001110",-1.0
"@10001101010111",1.0
"@01010001011110",-1.0
"@01001011011110",-1.0
"@00111101110111",1.0
"@00101110100011",1.0
"@11101100001111",3.0
"@00100001010011",-1.0
"@10110110010011",1.0
"@00100100011110",2.0
"@11111111001110",2.0
"@10110000011001",-1.0
"@10011001100111",-1.0
"@00000111010011",0.63
"@11111100111101",3.0
"@11001001001110",-1.0
"@10111110011111",3.0
"@10111011101110",-1.0
"@11100011101011",-1.0
"@01101111010111",1.0
"@00000010101001",-0.73
"@01000001110110",-1.0
"@00001000011001",-2.0
"@10000101100101",1.0
"@10001101111010",1.0
"@10110001001100",-0.93
"@11110001000110",-1.0
"@00000110101001",2.0
"@01111101111011",1.55
"@10011011001011",-1.11
"@01101001000101",-2.0
"@10011001101001",-1.65
"@11010100011001",1.57
"@11010110100011",1.0
"@10110001101110",-1.0
"@01110001110011",-1.02
"@11100000100111",-1.0
"@10001111011100",1.0
"@00000001011011",-1.08
"@01110110010011",1.0
"@10001010000101",-1.81
"@00110110101001",1.58
"@01111010101100",-2.0
"@01101110010011",0.23
"@10110001111010",-1.0
"@10111101000101",0.0
"@01000000011111",-1.0
"@10110111011010",1.32
"@00011001111010",-1.47
"@11011110011001",2.0
"@11100011110110",-1.0
"@11000001001010",-0.92
"@11001000011110",-1.0
"@01010111000011",1.0
"@11101000000011",-1.0
"@01011101001010",2.0
"@10100000001100",-0.89
"@00110010100111",-1.0
"@01101001011011",-1.22
"@00110101011010",2.0
"@00011111110110",1.0
"@10100001110101",-1.0
"@10101101011001",1.55
"@01011000110111",-1.0
"@01001101011001",1.55
"@01011111111110",2.0
"@11010010101101",-0.75
"@00010110000101",1.0
"@11001011111001",-1.85
"@00100101111010",1.31
"@00011101111101",3.0
"@00101001000011",-1.27
"@00010100101111",3.0
"@01110000111001",-0.87
"@10100001010111",-1.0
"@01101010010101",-2.0
"@00000011111101",-1.0
"@10101110011110",2.0
"@00001100010011",1.0
"@10100100111111",3.0
"@00011110001001",1.55
"@00100011001100",-1.0
"@10110001111001",-0.96
"@01011100110011",1.0
"@00110011101001",-0.83
"@11111110100011",1.0
"@01101001100011",-1.0
"@11101100111110",2.0
"@10010010101101",-0.75
"@11011001101001",-2.0
"@10100111111011",1.58
"@11111010111101",-1.6
"@01101011111010",-1.0
"@01001000011100",-2.0
"@01001001000011",-1.26
"@11000001101110",-1.0
"@00010001010111",-1.0
"@01000110101001",2.0
"@10101011011011",-1.21
"@00000110001011",1.57
"@10101001100110",-1.0
"@10011101001011",1.57
"@01111110011011",2.0
"@10101000100110",-1.0
"@01011000000111",-1.0
"@00011111111100",1.0
"@11001010101011",-0.99
"@10101111001010",1.16
"@10010101110011",1.0
"@10011011010111",-1.0
"@01000110010111",1.0
"@11000001010110",-1.0
"@10100110110101",1.0
"@00011000101100",-1.86
"@00001000111101",-2.0
"@10101111010011",1.0
"@00110111101100",2.0
"@00110010011011",-0.87
"@00100101011100",2.0
"@11000100011010",2.0
"@00000001100101",-1.0
"@10111001010110",-1.0
"@01001111110101",0.0
"@00001110001111",3.0
"@01001001011100",-2.0
"@00001101011111",3.0
"@01000000000101",-1.0
"@10110011101100",-1.0
"@00110010111110",-1.0
"@11001110101011",1.57
"@01101001011100",-2.0
"@01111110001010",1.5
"@10111010011101",-1.66
"@11111100001001",1.56
"@01010001100011",-0.96
"@11100100011001",1.58
"@00010110101101",3.0
"@00101001011101",-2.0
"@11100001100111",-1.0
"@10000010101001",-0.72
"@01011010111001",-1.69
"@10101001001100",-1.93
"@11010000101010",-1.0
"@11000010111010",-1.07
"@11010001101110",-1.0
"@01111100000011",1.0
"@11110000000111",-1.0
"@11011100010111",1.0
"@10010101110110",1.0
"@01110100101101",3.0
"@00011110010110",1.0
"@01101110101010",1.15
"@10001101101010",1.0
"@10010110010110",1.0
"@10110101010110",1.0
"@00001101110110",1.0
"@01010100100111",1.0
"@11100101001010",1.46
"@00110011110111",-1.0
"@11001001110011",-1.0
"@10101011101001",-1.64
"@01011011110011",-1.5
"@00100100100111",1.0
"@11110110111100",2.0
"@01010101010110",1.0
"@11111111111110",2.0
"@10100011010011",-1.02
"@00000100000101",1.0
"@01011000110011",-1.45
"@00001001111010",-1.0
"@00100111111011",1.58
"@00111110101100",1.0
"@11011001100110",-1.0
"@10011111111011",1.55
"@00010001010110",-1.0
"@10100110111101",3.0
"@01111001100110",-1.0
"@00110011011011",-0.95
"@10000110111010",1.5
"@00101100101010",1.5
"@10001101011111",3.0
"@11110000010110",-1.0
"@01101101111010",1.0
"@10001110101100",1.0
"@10111110011101",3.0
"@00100100000110",1.0
"@00101111010101",0.0
"@11101101101110",2.0
"@11111111111111",3.0
"@00101110111100",1.0
"@10111011011001",-1.79
"@10100011001100",-0.92
"@01110110010101",1.0
"@10101110011100",1.0
"@10101100011100",1.0
"@01010001101001",-0.83
"@01001010111100",-2.0
"@11010010110011",-1.16
"@01000101101001",1.59
"@11100001011001",-1.0
"@11001111001010",1.16
"@11011110011011",1.55
"@00110010111010",-0.96
"@10111011110011",-1.32
"@10001110111011",1.56
"@01001000100111",-1.0
"@01000010011010",-1.1
"@00110010111100",-1.0
"@10010110111001",1.57
"@01001010110011",-1.45
"@10100111011001",1.59
"@11000010001010",-1.0
"@00100011111101",-1.0
"@01001111010101",0.0
"@10010110000101",1.0
"@11000100001010",2.0
"@11000010101110",-1.0
"@10001010000011",-1.0
"@10010011101100",-0.92
"@11101000011010",-1.0
"@11100001001100",-0.93
"@00001110010110",1.0
"@10011000001101",-1.62
"@10101010010111",-1.0
"@11110100011110",2.0
"@01001101110011",1.0
"@00110000111101",-1.0
"@00111001111111",-1.0
"@01000101111011",1.58
"@00011111011100",1.0
"@01110001000011",-0.97
"@10010101011111",3.0
"@10111011011110",-1.0
"@11110110010110",1.0
"@11000101101001",1.6
"@11001010001101",-1.6
"@10100001100111",-1.0
"@10001011110101",-2.03
"@00001010110101",-2.0
"@01100100011100",2.0
"@11000100001011",1.58
"@10101110101010",2.0
"@11101000111001",-1.61
"@00101111111100",1.0
"@10100111111111",3.0
"@11110001000101",-0.95
"@10000010000011",-1.0
"@10011000000011",-1.0
"@10101111111001",1.56
"@11110010000011",-0.94
"@01010000000011",-0.94
"@11110010011110",-1.0
"@11100011100110",-1.0
"@01000011100110",-1.0
"@00010000111110",-1.0
"@10001000001010",-1.0
"@11101101110011",1.0
"@11100011011001",-1.0
"@01011110011100",1.0
"@10000110011101",3.0
"@10111001100011",-1.0
"@00100011111010",-1.0
"@01110000111101",-1.0
"@10001001001110",-1.0
"@10000101101001",1.6
"@11110011110011",-1.02
"@10001000101011",-1.0
"@11111101001111",3.0
"@00001101111111",3.0
"@00110000001101",-0.79
"@11000010001111",-1.0
"@10011000100101",-1.81
"@00100001100111",-1.0
"@01111100010110",1.0
"@00110010110011",-1.0
"@00000111110101",1.0
"@00000101010110",1.0
"@11110000110101",-0.98
"@10010101000011",1.0
"@10101000001111",-1.0
"@11001001001011",-1.0
"@00001001111001",-2.0
"@01101001000110",-1.0
"@10100110100110",1.0
"@01000110111110",2.0
"@00111011001001",-1.7
"@01110001101111",-1.0
"@01001011011111",-1.0
"@10111011011010",-1.29
"@10010100101110",2.0
"@11010001001011",-1.0
"@01011001101101",-2.0
"@10010100001001",1.58
"@10001001000011",-1.0
"@00000100011011",1.56
"@11101000101010",-1.0
"@01110011010110",-1.0
"@11011111011001",1.55
"@10000110001011",1.58
"@11111010110101",-1.87
"@01100111111100",2.0
"@00110011111100",-1.0
"@01100001111101",-1.0
"@01111000101110",-1.0
"@01010001001010",-1.0
"@00000011001110",-1.0
"@10110000111101",-0.81
"@01011001101011",-1.0
"@11110000011110",-1.0
"@11101100100101",0.0
"@01000100101101",3.0
"@00101100011011",1.56
"@00101111100111",1.0
"@10101100101001",1.57
"@10000010010011",-1.0
"@00001111010101",0.0
"@00010110100111",1.0
"@00111011101010",-1.0
"@00101000011111",-1.0
"@11001011100111",-1.0
"@01001100011010",2.0
"@11001101001111",3.0
"@11111101100101",0.0
"@11101101100111",1.0
"@10001100111010",2.0
"@10110000101011",-1.0
"@11101000111011",-1.0
"@10101110100111",1.0
"@11010010001011",-0.75
"@10011010011101",-1.7
"@11011100111101",3.0
"@01100001000011",-1.0
"@00001100011110",2.0
"@10110000011101",-0.85
"@10001011101110",-1.0
"@11101110100110",1.0
"@00110111101010",2.0
"@10111000111001",-1.62
"@01001010001111",-1.0
"@11010001010011",-1.0
"@11100110011111",3.0
"@00001010101011",-1.02
"@11001000001001",-2.0
"@00001111000011",1.0
"@10010101101110",2.0
"@00010000111010",-1.0
"@10101101011110",2.0
"@00111100110111",1.0
"@01100000111001",-0.87
"@10100010110011",-0.99
"@00101101110011",1.0
"@00010010111111",-1.0
"@10110111110101",1.0
"@01000010101010",-1.0
"@11111111101001",1.56
"@00111000110011",-1.0
"@11010001101111",-1.0
"@01110100011010",2.0
"@01101000001110",-1.0
"@00011111111010",0.99
"@10110100001001",2.0
"@01001111111001",1.56
"@00011110000011",1.0
"@11111111011100",1.0
"@01010110011111",3.0
"@11010110101110",2.0
"@10101001010111",-1.0
"@01000011011110",-1.0
"@01101000111010",-1.27
"@01001010100101",-2.0
"@10101101111101",3.0
"@10100010011101",-0.84
"@10111111100011",1.0
"@10001011110111",-1.0
"@00100100010110",1.0
"@00100110101111",3.0
"@01001010001100",-2.0
"@11000100100110",1.0
"@11011011111011",-1.0
"@11100100100111",1.0
"@01011011111011",-1.34
"@10111101111010",1.67
"@00101010111010",-1.0
"@11001010100111",-1.0
"@00101111111001",2.0
"@01101100111100",1.0
"@11111000001001",-2.0
"@01111001000111",-1.0
"@01011000010011",-1.45
"@01100000111010",-0.96
"@11100000111011",-0.86
"@10011111000101",0.0
"@11010101000101",1.0
"@00101100101101",3.0
"@00010010000111",-1.0
"@00101101101011",1.57
"@11001001110111",-1.0
"@10010111111010",1.33
"@11010000011011",-1.0
"@10101110000111",1.0
"@10001100001001",1.57
"@01110110001001",1.58
"@00000000011111",-1.0
"@00001111011100",1.0
"@00010001001101",-1.0
"@11001111011010",1.0
"@01010101000110",1.0
"@11110011001101",-1.0
"@10010110110011",1.0
"@00110111010111",1.0
"@10100111011111",3.0
"@11110011011010",-1.0
"@11000100101101",3.0
"@10100111101111",3.0
"@10100011000011",-1.0
"@11100011011011",-0.92
"@00111100001011",1.56
"@11100111111001",1.59
"@10111111001001",1.0
"@00111111011100",1.0
"@01000111011001",1.58
"@10111100110011",1.0
"@11001001000110",-1.0
"@01100100001111",3.0
"@11101101111011",1.56
"@01011011101011",-1.14
"@10011111010101",0.0
"@10000001011111",-1.0
"@01011011111100",-2.0
"@00101100111011",2.0
"@10000010111100",-0.99
"@01111101101011",1.56
"@10001110011101",3.0
"@00011100001011",1.56
"@10101100000011",1.0
"@01100000000011",-0.94
"@00001101011011",1.56
"@11011010011100",-2.01
"@10110101011111",3.0
"@01000110100111",1.0
"@11000101111110",2.0
"@10010011110110",-1.0
"@11000011000111",-1.0
"@11111101111110",2.0
"@10001000011101",-1.72
"@11010110101100",2.0
"@10001011111101",-1.86
"@00001001010111",-1.0
"@10010111100111",1.0
"@00000100101001",1.6
"@10101000011010",-1.0
"@11101101110110",1.0
"@10111110110011",1.0
"@00001111010111",1.0
"@11111101101110",2.0
"@01010000111101",-1.0
"@11101011000101",-1.9
"@10110100011110",2.0
"@01101000001100",-2.0
"@00100010101011",-1.0
"@11110011110111",-1.0
"@11101110110110",1.0
"@10010010010111",-1.0
"@11100101010110",1.0
"@10001100111101",3.0
"@11011000001011",-1.02
"@00110100110101",1.0
"@01000000101010",-1.0
"@01111000111100",-2.0
"@00010101100110",1.0
"@10110001010111",-1.0
"@00001111011101",3.0
"@11000001101001",-1.0
"@01110011101010",-1.0
"@11010111101011",1.57
"@00010001100011",-1.0
"@11110010011111",-1.0
"@11101011011100",-1.99
"@01101001101001",-1.67
"@01101101110011",1.0
"@01100001011101",-1.0
"@01100100011101",3.0
"@01010010010101",-1.0
"@10010111010101",1.0
"@10101100101010",1.67
"@00001100111111",3.0
"@10101011011110",-1.0
"@00000101001011",1.58
"@00111010011101",-1.68
"@10110000100111",-1.0
"@11001100000101",0.0
"@01110101110011",1.0
"@10010110111100",2.0
"@11001101110101",0.0
"@00101101001110",2.0
"@11100111001011",1.58
"@01100100101010",1.5
"@11100010011001",-0.86
"@11011001101011",-1.0
"@10110000101100",-0.86
"@11110000001111",-1.0
"@11100010111011",-1.0
"@00001010110110",-1.0
"@10011000001100",-2.0
"@00100000110110",-1.0
"@11011110100110",1.0
"@11110100110111",1.0
"@00010110000111",1.0
"@11010000100110",-1.0
"@10100001111001",-1.0
"@10011110000011",1.0
"@01110010001010",-0.88
"@11100000001100",-0.89
"@10011000001111",-1.0
"@01001010110101",-1.93
"@10010001111101",-0.98
"@01010110010011",1.0
"@01010110111100",2.0
"@01011111101001",2.0
"@10010110111010",1.31
"@00010011101110",-1.0
"@01111110010110",1.0
"@00000101100011",1.0
"@01011010101100",-1.86
"@01000011011001",-1.0
"@01111111101100",1.0
"@10100011001001",-1.0
"@01010110100111",1.0
"@11011100010110",1.0
"@10111100001001",2.0
"@01001010110110",-1.0
"@01110100010111",1.0
"@11000100000110",1.0
"@01001111001101",3.0
"@10001000100111",-1.0
"@01110100110111",1.0
"@00010100100111",1.0
"@11010010110111",-1.0
"@11011000111100",-2.0
"@01011101001111",3.0
"@10110111010110",1.0
"@11100110101011",1.58
"@10111100111010",2.0
"@11001011010101",-2.0
"@00010000101100",-1.0
"@11110111110110",1.0
"@10100001111110",-1.0
"@11111100101100",1.0
"@01110000100011",-0.94
"@00110010001010",-0.88
"@01110101101101",3.0
"@01100111110111",1.0
"@10011111100110",1.0
"@10011110001101",3.0
"@11001100001111",3.0
"@10000001001011",-1.0
"@00110001101001",-0.83
"@01101111101010",1.17
"@00110101111110",2.0
"@10011001011010",-1.0
"@01010000011111",-1.0
"@11010100101011",1.57
"@00000101101001",1.59
"@00111110000011",1.0
"@00100100001101",3.0
"@00011011000011",-1.26
"@01010010001101",-1.0
"@01011101011110",2.0
"@00011011001110",-1.0
"@10101111011100",1.0
"@00001101011101",3.0
"@11000101100111",1.0
"@10100110101011",1.58
"@01000110101010",2.0
"@00011101001010",1.67
"@01110110000110",1.0
"@00010000010011",-1.16
"@11111101010101",0.0
"@10101110000110",1.0
"@01101101111100",1.0
"@00000011001111",-1.0
